week_start,week_end,Produit,Ville,Prix,Variation,Semaine,Source_File
2026-02-23,2026-03-01,Sucre raffiné en poudre (1 KG),Parakou,519,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Sucre raffiné en poudre (1 KG),Natitingou,608,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Sucre raffiné en poudre (1 KG),Bohicon,566,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Sucre raffiné en poudre (1 KG),Lokossa,928,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Haricot blanc (1 KG),Cotonou,709,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Haricot blanc (1 KG),Porto-Novo,654,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Haricot blanc (1 KG),Parakou,714,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Haricot blanc (1 KG),Natitingou,617,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Haricot blanc (1 KG),Bohicon,574,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Haricot blanc (1 KG),Lokossa,688,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Ignames (1 KG),Cotonou,421,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Ignames (1 KG),Porto-Novo,481,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Ignames (1 KG),Parakou,251,-1.2,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Ignames (1 KG),Natitingou,178,-1.1,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Ignames (1 KG),Bohicon,289,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Ignames (1 KG),Lokossa,685,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Tomate fraiche (1 KG),Cotonou,482,6.4,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Tomate fraiche (1 KG),Porto-Novo,520,4.8,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Tomate fraiche (1 KG),Parakou,700,3.9,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Tomate fraiche (1 KG),Natitingou,382,4.4,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Tomate fraiche (1 KG),Bohicon,447,4.9,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Tomate fraiche (1 KG),Lokossa,321,3.5,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Piment frais au kg (1 KG),Cotonou,829,4.1,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Piment frais au kg (1 KG),Porto-Novo,899,2.7,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Piment frais au kg (1 KG),Parakou,816,3.6,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Piment frais au kg (1 KG),Natitingou,880,3.2,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Piment frais au kg (1 KG),Bohicon,804,4.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Piment frais au kg (1 KG),Lokossa,796,3.5,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Oignon frais rond (1 KG),Cotonou,491,-2.2,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Oignon frais rond (1 KG),Porto-Novo,643,-4.5,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Oignon frais rond (1 KG),Parakou,482,-0.4,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Oignon frais rond (1 KG),Natitingou,466,-1.5,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Oignon frais rond (1 KG),Bohicon,680,-1.6,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Oignon frais rond (1 KG),Lokossa,681,-3.4,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Huile d'arachide artisanale (1 L),Cotonou,1600,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Huile d'arachide artisanale (1 L),Porto-Novo,1500,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Huile d'arachide artisanale (1 L),Parakou,1600,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Huile d'arachide artisanale (1 L),Natitingou,1500,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Huile d'arachide artisanale (1 L),Bohicon,1200,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Huile d'arachide artisanale (1 L),Lokossa,1233,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Huile de palme non raffinée (1 L),Cotonou,1200,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Huile de palme non raffinée (1 L),Porto-Novo,1100,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Huile de palme non raffinée (1 L),Parakou,1217,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Huile de palme non raffinée (1 L),Natitingou,1233,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Huile de palme non raffinée (1 L),Bohicon,1100,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Huile de palme non raffinée (1 L),Lokossa,1000,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Huile de coton (1 L),Cotonou,1200,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Huile de coton (1 L),Porto-Novo,1133,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Huile de coton (1 L),Parakou,1100,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Huile de coton (1 L),Natitingou,1200,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Huile de coton (1 L),Bohicon,1200,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Huile de coton (1 L),Lokossa,950,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Essence Kpayo (1 L),Cotonou,600,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Essence Kpayo (1 L),Porto-Novo,492,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Essence Kpayo (1 L),Parakou,567,3.1,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Essence Kpayo (1 L),Natitingou,617,2.8,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Essence Kpayo (1 L),Bohicon,550,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Essence Kpayo (1 L),Lokossa,508,1.6,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Gaz domestique (6Kg),Cotonou,4633,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Gaz domestique (6Kg),Porto-Novo,4700,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Gaz domestique (6Kg),Parakou,4667,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Gaz domestique (6Kg),Natitingou,4667,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Gaz domestique (6Kg),Bohicon,4667,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Gaz domestique (6Kg),Lokossa,4633,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,"Gaz domestique (12,5 KG)",Cotonou,10667,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,"Gaz domestique (12,5 KG)",Porto-Novo,10650,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,"Gaz domestique (12,5 KG)",Parakou,11313,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,"Gaz domestique (12,5 KG)",Natitingou,10650,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,"Gaz domestique (12,5 KG)",Bohicon,10480,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,"Gaz domestique (12,5 KG)",Lokossa,9983,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Chinchard congelé (Silvi) (1 KG),Cotonou,1600,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Chinchard congelé (Silvi) (1 KG),Porto-Novo,1233,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Chinchard congelé (Silvi) (1 KG),Parakou,1400,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Chinchard congelé (Silvi) (1 KG),Natitingou,1500,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Chinchard congelé (Silvi) (1 KG),Bohicon,1600,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Chinchard congelé (Silvi) (1 KG),Lokossa,1567,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Viande de b?uf sans os (1 KG),Cotonou,3500,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Viande de b?uf sans os (1 KG),Porto-Novo,2800,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Viande de b?uf sans os (1 KG),Parakou,2500,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Viande de b?uf sans os (1 KG),Natitingou,2000,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Viande de b?uf sans os (1 KG),Bohicon,2500,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Viande de b?uf sans os (1 KG),Lokossa,3000,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Viande de mouton (1 KG),Cotonou,3500,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Viande de mouton (1 KG),Porto-Novo,2800,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Viande de mouton (1 KG),Parakou,3000,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Viande de mouton (1 KG),Natitingou,2500,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Viande de mouton (1 KG),Bohicon,3000,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Viande de mouton (1 KG),Lokossa,3000,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Riz importé ??GINO?? (5 KG),Cotonou,6333,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Riz importé ??GINO?? (5 KG),Porto-Novo,5500,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Riz importé ??GINO?? (5 KG),Parakou,5933,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Riz importé ??GINO?? (5 KG),Natitingou,6000,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Riz importé ??GINO?? (5 KG),Bohicon,6000,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Riz importé ??GINO?? (5 KG),Lokossa,6233,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Lait concentré ??JAGO?? (1 KG),Cotonou,1500,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Lait concentré ??JAGO?? (1 KG),Porto-Novo,1400,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Lait concentré ??JAGO?? (1 KG),Parakou,1400,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Lait concentré ??JAGO?? (1 KG),Natitingou,1400,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Lait concentré ??JAGO?? (1 KG),Bohicon,1500,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Lait concentré ??JAGO?? (1 KG),Lokossa,1400,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Lait concentré ??Cèbon?? (1 KG),Cotonou,1300,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Lait concentré ??Cèbon?? (1 KG),Porto-Novo,1200,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Lait concentré ??Cèbon?? (1 KG),Parakou,1200,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Lait concentré ??Cèbon?? (1 KG),Natitingou,1200,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Lait concentré ??Cèbon?? (1 KG),Bohicon,1200,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Lait concentré ??Cèbon?? (1 KG),Lokossa,1200,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Farine de blé (1 KG),Cotonou,500,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Farine de blé (1 KG),Porto-Novo,533,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Farine de blé (1 KG),Parakou,483,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Farine de blé (1 KG),Natitingou,567,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Farine de blé (1 KG),Bohicon,500,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Farine de blé (1 KG),Lokossa,500,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Spaghetti ??Bonita?? (500 G),Cotonou,500,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Spaghetti ??Bonita?? (500 G),Porto-Novo,450,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Spaghetti ??Bonita?? (500 G),Parakou,500,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Spaghetti ??Bonita?? (500 G),Natitingou,450,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Spaghetti ??Bonita?? (500 G),Bohicon,450,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Spaghetti ??Bonita?? (500 G),Lokossa,425,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Ciment ??NOCIBE?? (1 tonne),Cotonou,84000,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Ciment ??NOCIBE?? (1 tonne),Porto-Novo,78000,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Ciment ??NOCIBE?? (1 tonne),Parakou,90000,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Ciment ??NOCIBE?? (1 tonne),Natitingou,90000,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Ciment ??NOCIBE?? (1 tonne),Bohicon,85000,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Ciment ??NOCIBE?? (1 tonne),Lokossa,82000,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Ciment ??SCB Lafarge?? (1 tonne),Cotonou,84000,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Ciment ??SCB Lafarge?? (1 tonne),Porto-Novo,78000,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Ciment ??SCB Lafarge?? (1 tonne),Parakou,90000,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Ciment ??SCB Lafarge?? (1 tonne),Natitingou,90000,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Ciment ??SCB Lafarge?? (1 tonne),Bohicon,85000,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Ciment ??SCB Lafarge?? (1 tonne),Lokossa,82000,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Fer à béton (barre de 8) (1 tonne),Cotonou,576667,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Fer à béton (barre de 8) (1 tonne),Porto-Novo,560000,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Fer à béton (barre de 8) (1 tonne),Parakou,553333,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Fer à béton (barre de 8) (1 tonne),Natitingou,600000,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
2026-02-23,2026-03-01,Fer à béton (barre de 8) (1 tonne),Bohicon,600000,0.0,23_Fev_au_01_Mar_2026,4. Prix_des_produits_du_23_Fev_au_01_Mar_2026_4e?me_Semaine.docx
